codigo,disciplina,turma,horario,local,docente,tipo_componente,modalidade_educacao,unidade_responsavel,codigo_componente,nome_componente,pre_requisitos,co_requisitos,equivalencias,excluir_avaliacao,matriculavel_online,horario_flexivel,permite_multiplas_aprovacoes,quantidade_avaliacoes,ementa,carga_horaria_total
01,FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA,BRUNO LUIZ PEREIRA (60h),"35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,25,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"1- Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável.",Não informado
02,FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA,SANDRA MARIA DA LUZ (60h),"6M1234
											


		

											Sexta-feira 08:00 às 11:50",,25,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"1- Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável.",Não informado
01,FGA0219 - PROCESSAMENTO DE SINAIS,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES (60h),"46M12
											


		

											Quarta-feira 08:00 às 09:50Sexta-feira 08:00 às 09:50",,45,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROCESSAMENTO DE SINAIS,( ( FGA0187 ) OU ( FGA0102 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Sinais e sistemas no domínio do tempoSinais e sistemas no domínio da frequênciaAnálises de sistemasProjetos de filtrosTópicos avançados.,Não informado
01,FGA0221 - INTELIGÊNCIA ARTIFICIAL,FABIANO ARAUJO SOARES (60h),"35T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,60,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTELIGÊNCIA ARTIFICIAL,-,-,Nenhuma,Não,Sim,Não,Não,1,"DESCRIÇÃO:O estado da arte em IA. Engenharia do conhecimento. Ontologias. Arquiteturas de sistemas baseados em conhecimento. Metodologias para desenvolvimento de sistemas inteligentes. Paradigmas simbólico, conexionista, evolucionário e híbrido. Outros assuntos relevantes dependendo o período e ano a ser ministrada esta disciplina. Aplicações. Projeto.",Não informado
01,FGA0226 - ELETRÔNICA VEICULAR,EVANDRO LEONARDO SILVA TEIXEIRA (60h),"35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,25,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ELETRÔNICA VEICULAR,( ( FGA0196 ) OU ( FGA0186 ) OU ( FGA0067 E FGA0069 ) OU ( FGA0086 E FGA0087 ) ),-,FGA0225 (ELETRÔNICA VEICULAR),Não,Sim,Não,Não,1,1. Introdução sistemas elétricos automotivos 2. Componentes automotivos básicos 3. Baterias automotivas 4. Sistema de carregamento 5. Sistemas de partida do motor 6. Sistema de ignição 7. Injeção eletrônica e gerenciamento do motor 8. Sistemas de iluminação 9. Sistema elétrico do chassi 10. Diagnóstico de Bordo 11. Introdução a redes veiculares.,Não informado
01,FGA0228 - PROJETO DE SISTEMAS AUTOMOTIVOS,CARLA TATIANA MOTA ANFLOR (60h),"24M12
											


		

											Segunda-feira 08:00 às 09:50Quarta-feira 08:00 às 09:50",,45,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO DE SISTEMAS AUTOMOTIVOS,( ( FGA0190 ) ),-,FGA0227 (PROJETO DE SISTEMAS AUTOMOTIVOS),Não,Sim,Não,Não,1,"1- Estudo dos diferentes sistemas automotivos, destacando a sua evolução (história), finalidade, características, funcionamento,componentes, dimensionamento, legislação e normas2- Motores, pistões e cilindros, válvulas e eixo de comandos4- Sistemas de transmissão, embreagem, eixo cardã e diferencial5- Chassi e sistema de suspensão, carroceria6- Alinhamento e balanceamento7- Sistemas de direção, freios e ABS8- Orientação sobre projeto de sistemas automotivos via CAD/CAE9 - Avaliação do sistema e subsistema por análise estática, modal e fadiga.",Não informado
01,FGA0229 - ANÁLISE ESTRUTURAL MÉTODO DOS ELEMENTOS FINITOS,MAURA ANGELICA MILFONT SHZU (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,45,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ANÁLISE ESTRUTURAL MÉTODO DOS ELEMENTOS FINITOS,( ( FGA0179 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"OBJETIVOS DA DISCIPLINATrabalhar os conhecimentos básicos sobre a análise estrutural através de metodologias direta e aproximada sob o enfoque estático de elementos finitos. Oferecer os subsídios necessários para a análise de estruturas em softwares de elementos finitos.EMENTA DO PROGRAMAMétodo direto Métodos Aproximados Introdução ao Método dos Elementos Finitos Elementos unidimensionais, bi-dimensionais e tri-dimensionais. Aplicação prática em software de elementos finitos.",Não informado
01,FGA0230 - DINÂMICA DE VEÍCULOS,SUZANA MOREIRA AVILA (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,30,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,DINÂMICA DE VEÍCULOS,( ( FGA0102 ) ),-,Nenhuma,Não,Sim,Não,Não,1,1. Introdução2. Desempenho de Aceleração3. Desempenho de Frenagem4. Carregamentos do terreno5. Pneus6. Percurso7. Dinâmica vertical do veículo8. Dinâmica longitudinal do veículo9. Dinâmica lateral do veículo,Não informado
01,FGA0232 - INTEGRAÇÃO E TESTES,HENRIQUE GOMES DE MOURA (60h),"24M34
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50",,45,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTEGRAÇÃO E TESTES,( ( FGA0188 ) ),-,FGA0231 (INTEGRAÇÃO E TESTES),Não,Sim,Não,Não,1,"""	Fornecer ao estudante ferramentas direcionadas à elaboração, análise e experimentação de projetos de engenharia.""	Revisar e apresentar novos conceitos oriundos da estatística aplicada à engenharia, no sentido da melhoria da qualidade, e da redução do tempo na experimentação.""	Promover a integração de conhecimentos com o objetivo de validar modelos de engenharia e protótipos, propiciando a geração de soluções capazes de resolver problemas multidisciplinares",Não informado
01,FGA0233 - SENSORES E TRANSDUTORES,ALESSANDRO BORGES DE SOUSA OLIVEIRA (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,SENSORES E TRANSDUTORES,( ( FGA0188 ) OU ( FGA0218 ) ),-,Nenhuma,Não,Sim,Não,Não,1,1- Fundamentos de instrumentação 2- Introdução aos sensores e transdutores 3- Características estáticas 4- Características dinâmicas 5- Medição dimensional e de movimento 6- Medição de temperatura 7- Medição de pressão 8- Medição de vazão,Não informado
01,FGA0236 - BIORREFINARIAS,MARIA DEL PILAR HIDALGO FALLA (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,15,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,BIORREFINARIAS,( ( ENM0068 E FGA0204 E FGA0156 ) OU ( ENM0068 E FGA0204 E FGA0330 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Princípios e fundamentosBioquímica e fisiologia do crescimento e metabolismo microbianoEstequiometria e cinética do crescimento microbianoOperação e desenho de reatores para a produção de bicombustíveisTransferência de massa e calor em bioreatoresProdução de etanolProdução de biodieselProdução biológica de hidrogênioProdução biológica de biogás,Não informado
01,FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES,ANDRE LUIZ PERON MARTINS LANNA (60h),"24T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50",,80,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES,( ( FGA0208 ) E ( FGA0238 OU FGA0314 ) ),-,Nenhuma,Não,Sim,Não,Não,1,- Programação Defensiva.- Assertivas e Programação por Contrato.- Documentação de Código.- Tratamento de Erros e Depuração de Código.- Boas Práticas de Programação e Projeto.- Refatoração.- Frameworks.- Desenvolvimento Avançado de Software.,Não informado
02,FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES,THIAGO LUIZ DE SOUZA GOMES (60h),"24T6  24N1
											


		

											Segunda-feira 18:00 às 19:50Quarta-feira 18:00 às 19:50",,30,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES,( ( FGA0208 ) E ( FGA0238 OU FGA0314 ) ),-,Nenhuma,Não,Sim,Não,Não,1,- Programação Defensiva.- Assertivas e Programação por Contrato.- Documentação de Código.- Tratamento de Erros e Depuração de Código.- Boas Práticas de Programação e Projeto.- Refatoração.- Frameworks.- Desenvolvimento Avançado de Software.,Não informado
03,FGA0242 - TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES,THIAGO LUIZ DE SOUZA GOMES (60h),"7M1234
											


		

											Sábado 08:00 às 11:50",,30,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES,( ( FGA0208 ) E ( FGA0238 OU FGA0314 ) ),-,Nenhuma,Não,Sim,Não,Não,1,- Programação Defensiva.- Assertivas e Programação por Contrato.- Documentação de Código.- Tratamento de Erros e Depuração de Código.- Boas Práticas de Programação e Projeto.- Refatoração.- Frameworks.- Desenvolvimento Avançado de Software.,Não informado
01,FGA0244 - PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS,FERNANDO WILLIAM CRUZ (60h),"24T23
											


		

											Segunda-feira 14:00 às 15:50Quarta-feira 14:00 às 15:50",,80,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS,( ( FGA0211 E FGA0030 ) ),-,FGA0243 (FUNDAMENTOS DE SISTEMAS DISTRIBUÍDOS),Não,Sim,Não,Não,1,Conceituação de Sistemas Distribuídos. Princípios de Sistemas Distribuídos. Arquiteturas de Sistemas Distribuídos. Paradigmas de Sistemas Distribuídos.,Não informado
02,FGA0244 - PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS,FERNANDO WILLIAM CRUZ (60h),"24M5  24T1
											


		

											Segunda-feira 12:00 às 13:50Quarta-feira 12:00 às 13:50",,80,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS,( ( FGA0211 E FGA0030 ) ),-,FGA0243 (FUNDAMENTOS DE SISTEMAS DISTRIBUÍDOS),Não,Sim,Não,Não,1,Conceituação de Sistemas Distribuídos. Princípios de Sistemas Distribuídos. Arquiteturas de Sistemas Distribuídos. Paradigmas de Sistemas Distribuídos.,Não informado
01,FGA0252 - SISTEMAS HIDROELÉTRICOS,"RUDI HENRI VAN ELS (15h)
										
										
										LUCIANO GONCALVES NOLETO (60h)","46M12  2T4
											


		

											Segunda-feira 16:00 às 16:55Quarta-feira 08:00 às 09:50Sexta-feira 08:00 às 09:50",,25,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,SISTEMAS HIDROELÉTRICOS,( FGA0091 ),-,FGA0329 (SISTEMAS HIDROELÉTRICOS),Não,Sim,Não,Não,1,"Energia Hidráulica: Conceitos BásicosCentrais HidroelétricasEstudos HidrológicosSistemas de Baixa e Alta PressãoTurbinas HidráulicasEstudos Sociais, Econômicos e Ambientais",Não informado
01,FGA0254 - CIÊNCIAS AEROESPACIAIS,GABRIELA CUNHA POSSA (60h),"35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,48,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,CIÊNCIAS AEROESPACIAIS,-,-,Nenhuma,Não,Sim,Não,Não,1,"Introduz os princípios e conceitos fundamentais de termodinâmica, de calor, de física dos fluidos, de dinâmica de corpos rígidos, de gravitação e de ondas aplicados a sistemas de tecnologia aeroespacial Enfatiza a síntese das ciências básicas, física, química, matemática e métodos experimentais que formam a base para análises quantitativas e qualitativas dos sistemas de tecnologia aeroespacial.",Não informado
01,FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA,ROBERTO DE SOUZA BAPTISTA (60h),"35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ELETRONICA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável",Não informado
02,FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA,GUILLERMO ALVAREZ BESTARD (60h),"24T6  24N1
											


		

											Segunda-feira 18:00 às 19:50Quarta-feira 18:00 às 19:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ELETRONICA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável",Não informado
03,FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA,MARCUS VINICIUS BATISTUTA (60h),"35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ELETRONICA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável",Não informado
04,FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA,EULER DE VILHENA GARCIA (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ELETRONICA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável",Não informado
05,FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA,HENRIQUE GOMES DE MOURA (60h),"6M5  4T6 6T1  4N1
											


		

											Quarta-feira 18:00 às 19:50Sexta-feira 12:00 às 13:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ELETRONICA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável",Não informado
06,FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA,CLAUDIA PATRICIA OCHOA DIAZ (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ELETRONICA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável",Não informado
07,FGA0261 - TÓPICOS ESPECIAIS EM ELETRONICA,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES (60h),"46T23
											


		

											Quarta-feira 14:00 às 15:50Sexta-feira 14:00 às 15:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TÓPICOS ESPECIAIS EM ELETRONICA,-,-,Nenhuma,Não,Sim,Não,Sim,1,"Ementa variável, abordando temas e técnicas não tratadas nas disciplinas sistematizadas do curso. Com o avanço rápido das tecnologias da área, serão tratados aqueles assuntos que solicitam uma reflexão acadêmica, voltada para questões práticas. A cada semestre a disciplina terá uma ementa específica, a ser definida pelo professor responsável",Não informado
01,FGA0262 - TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,LOANA NUNES VELASCO (75h),"4M345 6M34
											


		

											Quarta-feira 10:00 às 12:55Sexta-feira 10:00 às 11:50",,20,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,( ( FGA0086 E FGA0087 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Transmissão: transporte de energia elétrica, sistemas elétricos - estrutura básica, níveis de tensões de transmissão - padronização. Transmissão CA e transmissão CC: aspectos comparativos. Tipos e arranjos de subestações. Equipamentos usados em subestações. Configuração dos sistemas de distribuição e de transmissão. Distribuição: Características das cargas: definição básica, relação entre a carga e fatores de perdas, demanda diversificada máxima, crescimento de carga, comportamento, modelamento e medição da curva de carga.",Não informado
01,FGA0265 - ECONOMIA DE ENERGIA,PAULA MEYER SOARES (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,60,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0265,ECONOMIA DE ENERGIA,( FGA0133 ),-,Nenhuma,Não,Sim,Não,Não,1,Aspectos conceituais da teoria econômica aplicada à energia. A formação histórica da economia mundial da energia. Economia da indústria do petróleo. Economia da indústria elétrica. Economia da indústria do gás natural.,Não informado
01,FGA0266 - ACÚSTICA E VIBRAÇÕES VEICULARES,MARIA ALZIRA DE ARAUJO NUNES (60h),"46M34
											


		

											Quarta-feira 10:00 às 11:50Sexta-feira 10:00 às 11:50",,15,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ACÚSTICA E VIBRAÇÕES VEICULARES,( ( FGA0102 ) ),-,Nenhuma,Não,Sim,Não,Não,1,1- Fundamentos de Vibrações 2- Sistemas com 1 e mais graus de liberdade 3-Balanceamento e Neutralizadores Dinâmicos 4- Instrumentação para vibrações 5- Conceitos Fundamentais do Som 6- Instrumentação para acústica 7- Propagação sonora ao ar livre 8- Legislação e Ruído de tráfego 9- Ruído em cavidades.,Não informado
01,FGA0267 - PROJETO DE ESTRUTURAS DE VEICULOS,HENRIQUE GOMES DE MOURA (60h),"24M5  24T1
											


		

											Segunda-feira 12:00 às 13:50Quarta-feira 12:00 às 13:50",,60,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO DE ESTRUTURAS DE VEICULOS,( ( FGA0228 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"A disciplina tem como foco o desenvolvimento de técnicas analíticas e numéricas voltadas para o projeto e a fabricação de estruturas veiculares, tais como componentes de suspensão, chassis tubulares e carrocerias. A seleção de materiais, melhoria na forma, bem como peso e dimensões, análise ergonômicas e demais características de um projeto automotivo também são consideradas ao longo das avaliações ministradas. Ao longo de toda a disciplina, o aluno receberá informações necessárias para as atividades a serem desenvolvidas no projeto, na forma de aulas expositivas e práticas.",Não informado
01,FGA0270 - SISTEMAS HIDRÁULICOS E PNEUMÁTICOS,BRUNO LUIZ PEREIRA (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,16,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0270,SISTEMAS HIDRÁULICOS E PNEUMÁTICOS,( ( ENM0080 ) ),-,Nenhuma,Não,Sim,Não,Não,1,1- Sistemas Hidráulicos 2- Sistemas Pneumáticos.,Não informado
01,FGA0285 - INTRODUÇÃO À MECÂNICA DA FRATURA,CARLA TATIANA MOTA ANFLOR (60h),"24M34 (24/03/2025 - 26/07/2025)
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50",,25,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTRODUÇÃO À MECÂNICA DA FRATURA,( ( FGA0179 ) ),-,Nenhuma,Não,Sim,Sim,Não,1,Conceitos básicos na análise da vida em serviço de estruturas. Comportamento mecânico de componentes estruturais na presença de trincas. Mecânica da Fratura Linear Elástica. Propagação de trincas sob ação de carregamentos cíclicos. Tópicos de Mecânica da Fratura Elastoplástica. Aplicações.,Não informado
01,FGA0291 - MECÂNICA DE ESTRUTURAS AERONÁUTICAS,ARTEM ANDRIANOV (60h),"35M34 (24/03/2025 - 26/07/2025)
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,25,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,MECÂNICA DE ESTRUTURAS AERONÁUTICAS,( FGA0039 ),-,Nenhuma,Não,Sim,Sim,Não,1,Introdução aos conceitos fundamentais de análise estrutural aplicada as aeronaves. Reflexão sobre aplicação dos conceitos principais de mecânica dos sólidos para analise de tensão e deformação nas estruturas aeronáuticas. Revisão de problemas estruturais relacionados aos componentes de asa e fuselagem de aeronaves.,Não informado
01,FGA0301 - INSTALAÇÕES ELÉTRICAS EM SISTEMAS DE ENERGIA,ALEX REIS (60h),"46M34
											


		

											Quarta-feira 10:00 às 11:50Sexta-feira 10:00 às 11:50",,25,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0301,INSTALAÇÕES ELÉTRICAS EM SISTEMAS DE ENERGIA,( FGA0086 E FGA0087 ),-,Nenhuma,Não,Sim,Não,Não,1,"Materiais e equipamentos elétricos empregados em sistemas de energia; 

Sistema de iluminação; 

Dimensionamento de condutores elétricos; 

Sistemas de Proteção contra Descargas Atmosféricas e Aterramento;

Sistemas de geração solar fotovoltaico.",Não informado
01,FGA0302 - ENGENHARIA E AMBIENTE,MARIA VITORIA DUARTE FERRARI (60h),"46M12
											


		

											Quarta-feira 08:00 às 09:50Sexta-feira 08:00 às 09:50",,130,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ENGENHARIA E AMBIENTE,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Conceitos básicos;
II. A terra com um sistema;
III. Vida em meio ambiente;
IV. Sustentando a vida;
V. Poluição;
VI. Meio ambiente e sociedade.",Não informado
